Nombre de Curso,Star,Seccion,Modalidad,Edificio,Salon,Inicio,Final,Dias,Catedratico,Aux,Restricciones,Inicio_Min,Final_Min,Codigo,Nombre_Limpio,Dias_Lista
0773 MANEJO E IMPLEMENTACION DE ARCHIVOS,Clase normal,B,HÍBRIDA,HIBR,VIRTUAL,11:30,13:10,"[None, 'X', None, 'X', None, None, None]",WILLIAM ESTUARDO ESCOBAR ARGUETA,,Sin restricciones,690,790,0773,MANEJO E IMPLEMENTACION DE ARCHIVOS,"['Martes', 'Jueves']"
0773 MANEJO E IMPLEMENTACION DE ARCHIVOS,Clase normal,C,HÍBRIDA,HIBR,VIRTUAL,07:10,10:30,"[None, None, None, None, None, 'X', None]",OSCAR ALEJANDRO PAZ CAMPOS,,Sin restricciones,430,630,0773,MANEJO E IMPLEMENTACION DE ARCHIVOS,['Sabado']
0773 MANEJO E IMPLEMENTACION DE ARCHIVOS,Clase normal,D,HÍBRIDA,HIBR,VIRTUAL,10:30,13:50,"[None, None, None, None, None, 'X', None]",JURGEN ANDONI RAMIREZ RAMÍREZ,,Sin restricciones,630,830,0773,MANEJO E IMPLEMENTACION DE ARCHIVOS,['Sabado']
0773 MANEJO E IMPLEMENTACION DE ARCHIVOS,laboratorio,A,HÍBRIDA,HIBR,VIRTUAL,10:40,12:20,"[None, None, None, None, 'X', None, None]",YONATHÁN ALEXANDER HERNÁNDEZ SATZ,,Sin restricciones,640,740,0773,MANEJO E IMPLEMENTACION DE ARCHIVOS,['Viernes']
0773 MANEJO E IMPLEMENTACION DE ARCHIVOS,laboratorio,B,HÍBRIDA,HIBR,VIRTUAL,16:30,18:10,"[None, None, None, 'X', None, None, None]",KEVIN ERNESTO GARCÍA HERNÁNDEZ,,Sin restricciones,990,1090,0773,MANEJO E IMPLEMENTACION DE ARCHIVOS,['Jueves']
0773 MANEJO E IMPLEMENTACION DE ARCHIVOS,laboratorio,C,HÍBRIDA,HIBR,VIRTUAL,16:30,18:10,"[None, None, None, 'X', None, None, None]",ALLEN GIANKARLO ROMÁN VÁSQUEZ,,Sin restricciones,990,1090,0773,MANEJO E IMPLEMENTACION DE ARCHIVOS,['Jueves']
0773 MANEJO E IMPLEMENTACION DE ARCHIVOS,laboratorio,D,HÍBRIDA,HIBR,VIRTUAL,14:00,15:40,"['X', None, None, None, None, None, None]",ANDRES EDUARDO PONTAZA MURALLES,,Sin restricciones,840,940,0773,MANEJO E IMPLEMENTACION DE ARCHIVOS,['Lunes']
0774 SISTEMAS DE BASES DE DATOS 1,Clase normal,B,HÍBRIDA,HIBR,VIRTUAL,07:10,10:30,"[None, None, 'X', None, None, None, None]",LUIS FERNANDO ESPINO BARRIOS,,Sin restricciones,430,630,0774,SISTEMAS DE BASES DE DATOS 1,['Miercoles']
0774 SISTEMAS DE BASES DE DATOS 1,Clase normal,N,PRESENCIAL,T-3,402,07:10,10:30,"[None, None, None, None, None, 'X', None]",ÁLVARO GIOVANNI LONGO MORALES,,Sin restricciones,430,630,0774,SISTEMAS DE BASES DE DATOS 1,['Sabado']
0774 SISTEMAS DE BASES DE DATOS 1,laboratorio,B,HÍBRIDA,HIBR,VIRTUAL,09:50,11:30,"[None, 'X', None, None, None, None, None]",RONY ORMANDY ORTÍZ ALVAREZ,,Sin restricciones,590,690,0774,SISTEMAS DE BASES DE DATOS 1,['Martes']
0774 SISTEMAS DE BASES DE DATOS 1,laboratorio,N,HÍBRIDA,HIBR,VIRTUAL,17:20,19:00,"[None, None, None, None, 'X', None, None]",JOSÉ VALERIO CHOC MIJANGOS,,Sin restricciones,1040,1140,0774,SISTEMAS DE BASES DE DATOS 1,['Viernes']
0775 SISTEMAS DE BASES DE DATOS 2,Clase normal,A,HÍBRIDA,HIBR,VIRTUAL,07:10,08:50,"[None, None, 'X', None, None, 'X', None]",OTTO AMILCAR RODRIGUEZ ACOSTA,,Sin restricciones,430,530,0775,SISTEMAS DE BASES DE DATOS 2,"['Miercoles', 'Sabado']"
0775 SISTEMAS DE BASES DE DATOS 2,Clase normal,B,PRESENCIAL,T-3,410,07:10,08:50,"[None, None, 'X', None, None, 'X', None]",LUIS ALBERTO ARIAS SOLÓRZANO,,Sin restricciones,430,530,0775,SISTEMAS DE BASES DE DATOS 2,"['Miercoles', 'Sabado']"
0775 SISTEMAS DE BASES DE DATOS 2,laboratorio,A,HÍBRIDA,HIBR,VIRTUAL,15:40,17:20,"[None, None, None, None, None, 'X', None]",EMILIANO JOSÉ ALEXANDER VELÁSQUEZ NAJERA,,Sin restricciones,940,1040,0775,SISTEMAS DE BASES DE DATOS 2,['Sabado']
0775 SISTEMAS DE BASES DE DATOS 2,laboratorio,B,HÍBRIDA,HIBR,VIRTUAL,17:20,19:00,"[None, None, 'X', None, None, None, None]",DIEGO ANDRÉ MAZARIEGOS BARRIENTOS,,Sin restricciones,1040,1140,0775,SISTEMAS DE BASES DE DATOS 2,['Miercoles']
0777 ORGANIZACION DE LENGUAJES Y COMPILADORES 1,Clase normal,B,VIRTUAL,MEET,VIRTUAL,07:10,08:50,"[None, 'X', None, 'X', None, None, None]",MANUEL HAROLDO CASTILLO REYNA,,Sin restricciones,430,530,0777,ORGANIZACION DE LENGUAJES Y COMPILADORES 1,"['Martes', 'Jueves']"
0777 ORGANIZACION DE LENGUAJES Y COMPILADORES 1,Clase normal,C,VIRTUAL,MEET,VIRTUAL,07:10,08:50,"[None, 'X', None, 'X', None, None, None]",KEVIN ADIEL LAJPOP AJPACAJA,,Sin restricciones,430,530,0777,ORGANIZACION DE LENGUAJES Y COMPILADORES 1,"['Martes', 'Jueves']"
0777 ORGANIZACION DE LENGUAJES Y COMPILADORES 1,Clase normal,N,VIRTUAL,MEET,VIRTUAL,17:20,19:00,"[None, 'X', None, 'X', None, None, None]",MARIO JOSE BAUTISTA FUENTES,,Sin restricciones,1040,1140,0777,ORGANIZACION DE LENGUAJES Y COMPILADORES 1,"['Martes', 'Jueves']"
0777 ORGANIZACION DE LENGUAJES Y COMPILADORES 1,laboratorio,B,VIRTUAL,MEET,VIRTUAL,10:40,12:20,"['X', None, None, None, None, None, None]",FABIAN ESTEBAN REYNA JUÁREZ,,Sin restricciones,640,740,0777,ORGANIZACION DE LENGUAJES Y COMPILADORES 1,['Lunes']
0777 ORGANIZACION DE LENGUAJES Y COMPILADORES 1,laboratorio,C,VIRTUAL,MEET,VIRTUAL,13:10,14:50,"[None, None, None, None, None, 'X', None]",CARLOS DANIEL ACABAL PÉREZ,,Sin restricciones,790,890,0777,ORGANIZACION DE LENGUAJES Y COMPILADORES 1,['Sabado']
0777 ORGANIZACION DE LENGUAJES Y COMPILADORES 1,laboratorio,N,VIRTUAL,MEET,VIRTUAL,15:40,17:20,"[None, None, None, None, None, 'X', None]",XHUNIK NIKOL MIGUEL MUTZUTZ,,Sin restricciones,940,1040,0777,ORGANIZACION DE LENGUAJES Y COMPILADORES 1,['Sabado']
0778 ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 1,Clase normal,A,PRESENCIAL,T-3,312,10:40,12:20,"[None, 'X', None, 'X', None, None, None]",OTTO RENE ESCOBAR LEIVA,,Sin restricciones,640,740,0778,ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 1,"['Martes', 'Jueves']"
0778 ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 1,Clase normal,B,PRESENCIAL,T-3,414,07:10,10:30,"[None, None, None, None, None, 'X', None]",OTTO RENE ESCOBAR LEIVA,,Sin restricciones,430,630,0778,ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 1,['Sabado']
0778 ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 1,laboratorio,A,PRESENCIAL,T-3,209,15:40,17:20,"[None, None, None, None, None, 'X', None]",HUGO SEBASTIAN MARTÍNEZ HERNÁNDEZ,,Sin restricciones,940,1040,0778,ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 1,['Sabado']
0778 ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 1,laboratorio,B,PRESENCIAL,T-3,311,14:00,15:40,"[None, None, None, None, None, 'X', None]",JORGE MARIO CASTAÑEDA CRAGUA,,Sin restricciones,840,940,0778,ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 1,['Sabado']
0779 ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,Clase normal,A,PRESENCIAL,T-1,L-II-1,10:30,12:10,"[None, None, None, None, None, 'X', None]",GABRIEL ALEJANDRO DIAZ LOPEZ,,Sin restricciones,630,730,0779,ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,['Sabado']
0779 ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,Clase normal,A,PRESENCIAL,T-1,L-II-1,10:40,12:20,"[None, None, 'X', None, None, None, None]",GABRIEL ALEJANDRO DIAZ LOPEZ,,Sin restricciones,640,740,0779,ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,['Miercoles']
0779 ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,Clase normal,B,PRESENCIAL,T-3,407,07:10,10:30,"[None, None, None, None, None, 'X', None]",JURGEN ANDONI RAMIREZ RAMÍREZ,,Sin restricciones,430,630,0779,ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,['Sabado']
0779 ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,laboratorio,A,PRESENCIAL,T-3,LAB-IND2,17:20,19:00,"[None, None, None, None, None, 'X', None]",SERGIO ANDRÉ LIMA CORADO,,Sin restricciones,1040,1140,0779,ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,['Sabado']
0779 ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,laboratorio,B,PRESENCIAL,T-3,112,17:20,19:00,"[None, None, None, None, None, 'X', None]",SAMUEL ISAAC PÉREZ PÉREZ,,Sin restricciones,1040,1140,0779,ARQUITECTURA DE COMPUTADORES Y ENSAMBLADORES 2,['Sabado']
0780 SOFTWARE AVANZADO,Clase normal,A,HÍBRIDA,HIBR,VIRTUAL,07:10,08:50,"[None, 'X', None, 'X', None, None, None]",EVEREST DARWIN MEDINILLA RODRIGUEZ,,Sin restricciones,430,530,0780,SOFTWARE AVANZADO,"['Martes', 'Jueves']"
0780 SOFTWARE AVANZADO,Clase normal,B,HÍBRIDA,HIBR,VIRTUAL,07:10,08:50,"[None, None, None, 'X', 'X', None, None]",MARCO TULIO ALDANA PRILLWITZ,,Sin restricciones,430,530,0780,SOFTWARE AVANZADO,"['Jueves', 'Viernes']"
0780 SOFTWARE AVANZADO,laboratorio,A,HÍBRIDA,HIBR,VIRTUAL,17:20,19:00,"[None, None, None, 'X', None, None, None]",DIEGO RENE MOLINA ROLDAN,,Sin restricciones,1040,1140,0780,SOFTWARE AVANZADO,['Jueves']
0780 SOFTWARE AVANZADO,laboratorio,B,HÍBRIDA,HIBR,VIRTUAL,18:10,19:50,"[None, None, None, None, 'X', None, None]",MIKE LEONEL MOLINA GARCÍA,,Sin restricciones,1090,1190,0780,SOFTWARE AVANZADO,['Viernes']
0781 ORGANIZACION DE LENGUAJES Y COMPILADORES 2,Clase normal,A,VIRTUAL,MEET,VIRTUAL,07:10,08:50,"['X', None, None, None, None, None, None]",BAYRON WOSVELY LOPEZ LOPEZ,,Sin restricciones,430,530,0781,ORGANIZACION DE LENGUAJES Y COMPILADORES 2,['Lunes']
0781 ORGANIZACION DE LENGUAJES Y COMPILADORES 2,Clase normal,A,VIRTUAL,MEET,VIRTUAL,12:10,13:50,"[None, None, None, None, None, 'X', None]",BAYRON WOSVELY LOPEZ LOPEZ,,Sin restricciones,730,830,0781,ORGANIZACION DE LENGUAJES Y COMPILADORES 2,['Sabado']
0781 ORGANIZACION DE LENGUAJES Y COMPILADORES 2,Clase normal,B,VIRTUAL,MEET,VIRTUAL,07:10,10:30,"[None, 'X', None, None, None, None, None]",LUIS FERNANDO ESPINO BARRIOS,,Sin restricciones,430,630,0781,ORGANIZACION DE LENGUAJES Y COMPILADORES 2,['Martes']
0781 ORGANIZACION DE LENGUAJES Y COMPILADORES 2,Clase normal,N,VIRTUAL,MEET,VIRTUAL,19:00,20:40,"[None, 'X', None, 'X', None, None, None]",EDGAR RUBEN SABAN RAXON,,Sin restricciones,1140,1240,0781,ORGANIZACION DE LENGUAJES Y COMPILADORES 2,"['Martes', 'Jueves']"
0781 ORGANIZACION DE LENGUAJES Y COMPILADORES 2,laboratorio,A,VIRTUAL,MEET,VIRTUAL,17:20,19:00,"['X', None, None, None, None, None, None]",HENRY RONELY MENDOZA AGUILAR,,Sin restricciones,1040,1140,0781,ORGANIZACION DE LENGUAJES Y COMPILADORES 2,['Lunes']
0781 ORGANIZACION DE LENGUAJES Y COMPILADORES 2,laboratorio,B,VIRTUAL,MEET,VIRTUAL,19:00,20:40,"[None, None, None, None, 'X', None, None]",DAMIÁN IGNACIO PEÑA AFRE,,Sin restricciones,1140,1240,0781,ORGANIZACION DE LENGUAJES Y COMPILADORES 2,['Viernes']
0781 ORGANIZACION DE LENGUAJES Y COMPILADORES 2,laboratorio,N,VIRTUAL,MEET,VIRTUAL,19:00,20:40,"[None, None, None, None, 'X', None, None]",DANIEL ENRIQUE SANTOS GODOY,,Sin restricciones,1140,1240,0781,ORGANIZACION DE LENGUAJES Y COMPILADORES 2,['Viernes']
0785 ANALISIS Y DISE\O DE SISTEMAS 2,Clase normal,A,HÍBRIDA,HIBR,VIRTUAL,07:10,08:50,"['X', 'X', None, None, None, None, None]",CLAUDIA LICETH ROJAS MORALES,,Sin restricciones,430,530,0785,ANALISIS Y DISE\O DE SISTEMAS 2,"['Lunes', 'Martes']"
0785 ANALISIS Y DISE\O DE SISTEMAS 2,Clase normal,B,HÍBRIDA,HIBR,VIRTUAL,07:10,08:50,"[None, 'X', None, 'X', None, None, None]",MIRNA IVONNE ALDANA LARRAZABAL,,Sin restricciones,430,530,0785,ANALISIS Y DISE\O DE SISTEMAS 2,"['Martes', 'Jueves']"
0785 ANALISIS Y DISE\O DE SISTEMAS 2,laboratorio,A,HÍBRIDA,HIBR,VIRTUAL,16:30,18:10,"[None, None, None, None, None, 'X', None]",BRANDON MAURICIO NOJ ROMERO,,Sin restricciones,990,1090,0785,ANALISIS Y DISE\O DE SISTEMAS 2,['Sabado']
0785 ANALISIS Y DISE\O DE SISTEMAS 2,laboratorio,B,HÍBRIDA,HIBR,VIRTUAL,15:40,17:20,"[None, None, 'X', None, None, None, None]",LUIS ANGEL BARRERA VELÁSQUEZ,,Sin restricciones,940,1040,0785,ANALISIS Y DISE\O DE SISTEMAS 2,['Miercoles']
0786 SISTEMAS ORGANIZACIONALES Y GERENCIALES 1,Clase normal,A,VIRTUAL,MEET,VIRTUAL,10:30,13:50,"[None, None, None, None, None, 'X', None]",FERNANDO JOSÉ PAZ GONZÁLEZ,,Sin restricciones,630,830,0786,SISTEMAS ORGANIZACIONALES Y GERENCIALES 1,['Sabado']
0786 SISTEMAS ORGANIZACIONALES Y GERENCIALES 1,Clase normal,N,VIRTUAL,MEET,VIRTUAL,19:00,20:40,"[None, 'X', None, 'X', None, None, None]",EDWIN ESTUARDO ZAPETA GOMEZ,,Sin restricciones,1140,1240,0786,SISTEMAS ORGANIZACIONALES Y GERENCIALES 1,"['Martes', 'Jueves']"
0786 SISTEMAS ORGANIZACIONALES Y GERENCIALES 1,laboratorio,A,VIRTUAL,MEET,VIRTUAL,17:20,19:00,"[None, None, None, None, 'X', None, None]",EDGARDO ANDRÉS NIL GUZMÁN,,Sin restricciones,1040,1140,0786,SISTEMAS ORGANIZACIONALES Y GERENCIALES 1,['Viernes']
0786 SISTEMAS ORGANIZACIONALES Y GERENCIALES 1,laboratorio,N,VIRTUAL,MEET,VIRTUAL,19:00,20:40,"[None, None, None, None, 'X', None, None]",LUIS DIEGO DE LEON SANCHEZ,,Sin restricciones,1140,1240,0786,SISTEMAS ORGANIZACIONALES Y GERENCIALES 1,['Viernes']
0787 SISTEMAS ORGANIZACIONALES Y GERENCIALES 2,Clase normal,N+,VIRTUAL,MEET,VIRTUAL,19:00,20:40,"[None, 'X', None, 'X', None, None, None]",MARIO JOSE BAUTISTA FUENTES,,Sin restricciones,1140,1240,0787,SISTEMAS ORGANIZACIONALES Y GERENCIALES 2,"['Martes', 'Jueves']"
0787 SISTEMAS ORGANIZACIONALES Y GERENCIALES 2,Clase normal,N-,VIRTUAL,MEET,VIRTUAL,19:00,20:40,"[None, 'X', None, 'X', None, None, None]",LUIS ALBERTO VETTORAZZI ESPANA,,Sin restricciones,1140,1240,0787,SISTEMAS ORGANIZACIONALES Y GERENCIALES 2,"['Martes', 'Jueves']"
0787 SISTEMAS ORGANIZACIONALES Y GERENCIALES 2,laboratorio,N+,VIRTUAL,MEET,VIRTUAL,08:50,10:30,"[None, None, None, None, None, 'X', None]",JIMMY DANIEL LARIOS MARTÍNEZ,,Sin restricciones,530,630,0787,SISTEMAS ORGANIZACIONALES Y GERENCIALES 2,['Sabado']
0787 SISTEMAS ORGANIZACIONALES Y GERENCIALES 2,laboratorio,N-,VIRTUAL,MEET,VIRTUAL,10:40,12:20,"[None, None, None, None, None, 'X', None]",CARLOS ARNOLDO LÓPEZ COROY,,Sin restricciones,640,740,0787,SISTEMAS ORGANIZACIONALES Y GERENCIALES 2,['Sabado']
0795 LOGICA DE SISTEMAS,Clase normal,A,VIRTUAL,MEET,VIRTUAL,08:00,10:30,"[None, None, None, None, None, 'X', None]",VIRGINIA VICTORIA TALA AYERDI,JOSSELINE SUSETH GODINEZ GARCIA,Sin restricciones,480,630,0795,LOGICA DE SISTEMAS,['Sabado']
0795 LOGICA DE SISTEMAS,Clase normal,B,VIRTUAL,MEET,VIRTUAL,12:20,14:50,"[None, 'X', None, None, None, None, None]",FLORIZA FELIPA AVILA PESQUERA DE MEDINILLA,,Sin restricciones,740,890,0795,LOGICA DE SISTEMAS,['Martes']
0795 LOGICA DE SISTEMAS,Clase normal,C,VIRTUAL,MEET,VIRTUAL,12:20,14:50,"[None, None, None, 'X', None, None, None]",FLORIZA FELIPA AVILA PESQUERA DE MEDINILLA,,Sin restricciones,740,890,0795,LOGICA DE SISTEMAS,['Jueves']
0796 LENGUAJES FORMALES Y DE PROGRAMACION,Clase normal,A+,HÍBRIDA,HIBR,VIRTUAL,07:10,08:50,"[None, 'X', None, None, None, None, None]",OTTO AMILCAR RODRIGUEZ ACOSTA,,Ver Restricciones,430,530,0796,LENGUAJES FORMALES Y DE PROGRAMACION,['Martes']
0796 LENGUAJES FORMALES Y DE PROGRAMACION,Clase normal,A-,HÍBRIDA,HIBR,VIRTUAL,07:10,08:50,"[None, 'X', None, None, None, None, None]",VIVIAN DAMARIS CAMPOS GONZALEZ,,Ver Restricciones,430,530,0796,LENGUAJES FORMALES Y DE PROGRAMACION,['Martes']
0796 LENGUAJES FORMALES Y DE PROGRAMACION,Clase normal,B+,HÍBRIDA,HIBR,VIRTUAL,07:10,08:50,"[None, 'X', None, None, None, None, None]",DAVID ESTUARDO MORALES AJCOT,HERBERTH ABISAI AVILA RUIZ,Ver Restricciones,430,530,0796,LENGUAJES FORMALES Y DE PROGRAMACION,['Martes']
0796 LENGUAJES FORMALES Y DE PROGRAMACION,Clase normal,B-,HÍBRIDA,HIBR,VIRTUAL,07:10,08:50,"[None, 'X', None, None, None, None, None]",ZULMA KARINA AGUIRRE ORDONEZ,,Ver Restricciones,430,530,0796,LENGUAJES FORMALES Y DE PROGRAMACION,['Martes']
0796 LENGUAJES FORMALES Y DE PROGRAMACION,laboratorio,A+,HÍBRIDA,HIBR,VIRTUAL,19:00,20:40,"['X', None, None, None, None, None, None]",GERSON RUBÉN QUIROA DEL CID,,Ver Restricciones,1140,1240,0796,LENGUAJES FORMALES Y DE PROGRAMACION,['Lunes']
0796 LENGUAJES FORMALES Y DE PROGRAMACION,laboratorio,A-,HÍBRIDA,HIBR,VIRTUAL,10:40,12:20,"[None, None, None, None, 'X', None, None]",LUISA MARÍA ORTÍZ ROMERO,,Ver Restricciones,640,740,0796,LENGUAJES FORMALES Y DE PROGRAMACION,['Viernes']
0796 LENGUAJES FORMALES Y DE PROGRAMACION,laboratorio,B+,HÍBRIDA,HIBR,VIRTUAL,08:50,10:30,"[None, 'X', None, None, None, None, None]",HERBERTH ABISAI AVILA RUIZ,,Ver Restricciones,530,630,0796,LENGUAJES FORMALES Y DE PROGRAMACION,['Martes']
0796 LENGUAJES FORMALES Y DE PROGRAMACION,laboratorio,B-,HÍBRIDA,HIBR,VIRTUAL,19:00,20:40,"[None, None, None, None, 'X', None, None]",JONATAN LEONEL GARCIA ARANA,,Ver Restricciones,1140,1240,0796,LENGUAJES FORMALES Y DE PROGRAMACION,['Viernes']
0797 SEMINARIO DE SISTEMAS I,Clase normal,A,VIRTUAL,MEET,VIRTUAL,07:10,08:50,"[None, None, None, None, 'X', None, None]",MANUEL FERNANDO LOPEZ FERNANDEZ,,Sin restricciones,430,530,0797,SEMINARIO DE SISTEMAS I,['Viernes']
0797 SEMINARIO DE SISTEMAS I,Clase normal,B,VIRTUAL,MEET,VIRTUAL,14:00,15:40,"[None, None, None, None, None, 'X', None]",LUDWING FEDERICO ALTAN SAC,,Sin restricciones,840,940,0797,SEMINARIO DE SISTEMAS I,['Sabado']
0797 SEMINARIO DE SISTEMAS I,laboratorio,A,VIRTUAL,MEET,VIRTUAL,16:30,18:10,"['X', None, None, None, None, None, None]",PABLO ANDRÉS AXPUAC ARÉVALO,,Sin restricciones,990,1090,0797,SEMINARIO DE SISTEMAS I,['Lunes']
0797 SEMINARIO DE SISTEMAS I,laboratorio,B,VIRTUAL,MEET,VIRTUAL,07:10,08:50,"[None, None, None, None, 'X', None, None]",LUIS ENRIQUE RIVERA NAJERA,,Sin restricciones,430,530,0797,SEMINARIO DE SISTEMAS I,['Viernes']
0798 SEMINARIO DE SISTEMAS 2,Clase normal,A,VIRTUAL,MEET,VIRTUAL,09:00,12:20,"[None, None, None, 'X', None, None, None]",LUIS ALBERTO VETTORAZZI ESPANA,,Sin restricciones,540,740,0798,SEMINARIO DE SISTEMAS 2,['Jueves']
0798 SEMINARIO DE SISTEMAS 2,Clase normal,N,VIRTUAL,MEET,VIRTUAL,19:00,20:40,"['X', None, 'X', None, None, None, None]",FERNANDO JOSÉ PAZ GONZÁLEZ,,Sin restricciones,1140,1240,0798,SEMINARIO DE SISTEMAS 2,"['Lunes', 'Miercoles']"
0798 SEMINARIO DE SISTEMAS 2,laboratorio,A,VIRTUAL,MEET,VIRTUAL,17:20,19:00,"['X', None, None, None, None, None, None]",JOSE FERNANDO ALVAREZ MORALES,,Sin restricciones,1040,1140,0798,SEMINARIO DE SISTEMAS 2,['Lunes']
0798 SEMINARIO DE SISTEMAS 2,laboratorio,N,VIRTUAL,MEET,VIRTUAL,14:00,15:40,"[None, None, None, None, None, 'X', None]",SERGIO ENRIQUE CUBUR CHALÍ,,Sin restricciones,840,940,0798,SEMINARIO DE SISTEMAS 2,['Sabado']
0799 SEMINARIO DE INVESTIGACION,Clase normal,A,VIRTUAL,MEET,VIRTUAL,07:10,08:50,"[None, None, 'X', None, None, None, None]",CARLOS ALFREDO AZURDIA MORALES,,Sin restricciones,430,530,0799,SEMINARIO DE INVESTIGACION,['Miercoles']
0799 SEMINARIO DE INVESTIGACION,Clase normal,B,VIRTUAL,MEET,VIRTUAL,07:10,08:50,"[None, None, 'X', None, None, None, None]",EDGAR ESTUARDO SANTOS SUTUJ,,Sin restricciones,430,530,0799,SEMINARIO DE INVESTIGACION,['Miercoles']
0799 SEMINARIO DE INVESTIGACION,Clase normal,C,VIRTUAL,MEET,VIRTUAL,07:10,08:50,"[None, None, 'X', None, None, None, None]",CARLOS GUSTAVO ALONZO,,Sin restricciones,430,530,0799,SEMINARIO DE INVESTIGACION,['Miercoles']
0799 SEMINARIO DE INVESTIGACION,practica,_A,VIRTUAL,MEET,VIRTUAL,18:10,19:00,"['X', None, None, None, None, None, None]",DIANA ORALIA SALGUERO ESPANA,,Sin restricciones,1090,1140,0799,SEMINARIO DE INVESTIGACION,['Lunes']
0879 CLIMATOLOGIA,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,18:10,19:00,"['X', None, 'X', None, 'X', None, None]",XIMENA VARGAS LÓPEZ,,Sin restricciones,1090,1140,0879,CLIMATOLOGIA,"['Lunes', 'Miercoles', 'Viernes']"
0960 MATEMATICA PARA COMPUTACION 1,Clase normal,A,PRESENCIAL,T-3,414,10:40,11:30,"['X', None, 'X', None, 'X', None, None]",CARLOS AUGUSTO MORALES SANTACRUZ,EDUARDO RENÉ AGUSTIN MENDOZA,Sin restricciones,640,690,0960,MATEMATICA PARA COMPUTACION 1,"['Lunes', 'Miercoles', 'Viernes']"
0960 MATEMATICA PARA COMPUTACION 1,Clase normal,B,PRESENCIAL,T-3,209,11:30,12:20,"['X', None, 'X', None, 'X', None, None]",RENATO GIOVANNI PONCIANO SANDOVAL,BRAYAN ALEXANDER MEJÍA BARRIENTOS,Sin restricciones,690,740,0960,MATEMATICA PARA COMPUTACION 1,"['Lunes', 'Miercoles', 'Viernes']"
0960 MATEMATICA PARA COMPUTACION 1,Clase normal,C,PRESENCIAL,T-3,111,12:20,13:10,"['X', None, 'X', None, 'X', None, None]",CARLOS ALFREDO ANGULO HUERGO,BRAYAN HAMLLELO ESTEVEM PRADO MARROQUÍN,Sin restricciones,740,790,0960,MATEMATICA PARA COMPUTACION 1,"['Lunes', 'Miercoles', 'Viernes']"
0960 MATEMATICA PARA COMPUTACION 1,Clase normal,D,PRESENCIAL,T-3,305,09:50,10:40,"['X', None, 'X', None, 'X', None, None]",CARLOS ALBERTO GARRIDO LOPEZ,JULIO ESTUARDO SOLORZANO SOSA,Sin restricciones,590,640,0960,MATEMATICA PARA COMPUTACION 1,"['Lunes', 'Miercoles', 'Viernes']"
0960 MATEMATICA PARA COMPUTACION 1,Clase normal,M,PRESENCIAL,T-3,215,13:10,14:00,"['X', None, 'X', None, 'X', None, None]",JOSE ALFREDO GONZALEZ DIAZ,ROBERTO CARLOS GÓMEZ DONIS,Sin restricciones,790,840,0960,MATEMATICA PARA COMPUTACION 1,"['Lunes', 'Miercoles', 'Viernes']"
0960 MATEMATICA PARA COMPUTACION 1,Clase normal,N,PRESENCIAL,T-3,410,14:50,15:40,"['X', None, 'X', None, 'X', None, None]",MARIO GUSTAVO LOPEZ HERNANDEZ,ROBERTO CARLOS GÓMEZ DONIS,Sin restricciones,890,940,0960,MATEMATICA PARA COMPUTACION 1,"['Lunes', 'Miercoles', 'Viernes']"
0960 MATEMATICA PARA COMPUTACION 1,Clase normal,P,PRESENCIAL,T-3,111,18:10,19:00,"['X', None, 'X', None, 'X', None, None]",CARLOS ALBERTO GARRIDO LOPEZ,JULIO ESTUARDO SOLORZANO SOSA,Sin restricciones,1090,1140,0960,MATEMATICA PARA COMPUTACION 1,"['Lunes', 'Miercoles', 'Viernes']"
0962 MATEMATICA PARA COMPUTACION 2,Clase normal,A,PRESENCIAL,T-3,402,10:40,11:30,"['X', None, 'X', None, 'X', None, None]",JOSE ALFREDO GONZALEZ DIAZ,BRAYAN ALEXANDER MEJÍA BARRIENTOS,Sin restricciones,640,690,0962,MATEMATICA PARA COMPUTACION 2,"['Lunes', 'Miercoles', 'Viernes']"
0962 MATEMATICA PARA COMPUTACION 2,Clase normal,B,PRESENCIAL,T-3,402,11:30,12:20,"['X', None, 'X', None, 'X', None, None]",JOSE ALFREDO GONZALEZ DIAZ,EDUARDO RENÉ AGUSTIN MENDOZA,Sin restricciones,690,740,0962,MATEMATICA PARA COMPUTACION 2,"['Lunes', 'Miercoles', 'Viernes']"
